Date,Close,signals,close_position
4/27/2018,1.210962,,
4/30/2018,1.212283,,
5/1/2018,1.208123,,
5/2/2018,1.199156,,
5/3/2018,1.1951,,
5/4/2018,1.198926,,
5/7/2018,1.1955,,
5/8/2018,1.193374,,
5/9/2018,1.186789,,
5/10/2018,1.184722,,
5/11/2018,1.191753,,
5/14/2018,1.195214,,
5/15/2018,1.193118,,
5/16/2018,1.182089,,
5/17/2018,1.181698,,
5/18/2018,1.179523,,
5/21/2018,1.176664,,
5/22/2018,1.179245,,
5/23/2018,1.178856,,
5/24/2018,1.171015,,
5/25/2018,1.172264,,
5/28/2018,1.168893,,
5/29/2018,1.162696,,
5/30/2018,1.153935,,
5/31/2018,1.166725,,
6/1/2018,1.169317,,
6/4/2018,1.166861,,
6/5/2018,1.170056,,
6/6/2018,1.172622,,
6/7/2018,1.17855,,
6/8/2018,1.179523,,
6/11/2018,1.178398,,
6/12/2018,1.177413,,
6/13/2018,1.174826,,
6/14/2018,1.180777,,
6/15/2018,1.156658,,
6/18/2018,1.159595,,
6/19/2018,1.163075,,
6/20/2018,1.158856,,
6/21/2018,1.157903,,
6/22/2018,1.160578,,
6/25/2018,1.16614,,
6/26/2018,1.170275,,
6/27/2018,1.165026,,
6/28/2018,1.156363,,
6/29/2018,1.156297,,
7/2/2018,1.167856,,
7/3/2018,1.164212,,
7/4/2018,1.165922,,
7/5/2018,1.166235,,
7/6/2018,1.169591,,
7/9/2018,1.175226,,
7/10/2018,1.175696,,
7/11/2018,1.172704,,
7/12/2018,1.167679,,
7/13/2018,1.166589,,
7/16/2018,1.16791,,
7/17/2018,1.170946,,
7/18/2018,1.165325,,
7/19/2018,1.164565,,
7/20/2018,1.165515,,
7/23/2018,1.174191,,
7/24/2018,1.169413,,
7/25/2018,1.168552,,
7/26/2018,1.17375,,
7/27/2018,1.164293,,
7/30/2018,1.166045,,
7/31/2018,1.170741,,
8/1/2018,1.168962,,
8/2/2018,1.166589,,
8/3/2018,1.158601,,
8/6/2018,1.15623,,
8/7/2018,1.155802,,
8/8/2018,1.160295,,
8/9/2018,1.161076,,
8/10/2018,1.152392,,
8/13/2018,1.139471,,
8/14/2018,1.140251,,
8/15/2018,1.134572,,
8/16/2018,1.13443,,
8/17/2018,1.137139,,
8/20/2018,1.143772,,
8/21/2018,1.149135,,
8/22/2018,1.157675,,
8/23/2018,1.15848,,
8/24/2018,1.154335,,
8/27/2018,1.16489,,
8/28/2018,1.168361,,
8/29/2018,1.169126,,
8/30/2018,1.170974,,
8/31/2018,1.166466,,
9/3/2018,1.160106,,
9/4/2018,1.161548,,
9/5/2018,1.158655,,
9/6/2018,1.163521,,
9/7/2018,1.162007,,
9/10/2018,1.156109,,
9/11/2018,1.159595,,
9/12/2018,1.159608,,
9/13/2018,1.162926,,
9/14/2018,1.16918,,
9/17/2018,1.162899,,
9/18/2018,1.166916,,
9/19/2018,1.167992,,
9/20/2018,1.167461,,
9/21/2018,1.177593,,
9/24/2018,1.175102,,
9/25/2018,1.175295,,
9/26/2018,1.176318,,
9/27/2018,1.174853,,
9/28/2018,1.163738,,
10/1/2018,1.160537,,
10/2/2018,1.157756,,
10/3/2018,1.155175,,
10/4/2018,1.147631,,
10/5/2018,1.151808,,
10/8/2018,1.15226,,
10/9/2018,1.149412,,
10/10/2018,1.150695,,
10/11/2018,1.153336,,
10/12/2018,1.159044,,
10/15/2018,1.155135,,
10/16/2018,1.158346,,
10/17/2018,1.157528,,
10/18/2018,1.150086,,
10/19/2018,1.146,,
10/22/2018,1.150947,,
10/23/2018,1.146789,,
10/24/2018,1.147315,,
10/25/2018,1.139926,,
10/26/2018,1.137786,,
10/29/2018,1.139874,,
10/30/2018,1.137618,,
10/31/2018,1.134636,,
11/1/2018,1.13167,,
11/2/2018,1.140329,,
11/5/2018,1.139757,,
11/6/2018,1.141292,,
11/7/2018,1.143851,,
11/8/2018,1.143406,,
11/9/2018,1.136842,,
11/12/2018,1.132503,,
11/13/2018,1.123343,,
11/14/2018,1.131119,,
11/15/2018,1.131183,,
11/16/2018,1.13249,,
11/19/2018,1.141396,,
11/20/2018,1.145502,,
11/21/2018,1.137242,,
11/22/2018,1.138835,,
11/23/2018,1.140316,,
11/26/2018,1.133735,,
11/27/2018,1.133337,,
11/28/2018,1.12988,,
11/29/2018,1.136855,,
11/30/2018,1.139277,,
12/3/2018,1.134224,,
12/4/2018,1.135486,,
12/5/2018,1.134288,,
12/6/2018,1.134906,,
12/7/2018,1.137475,,
12/10/2018,1.140095,,
12/11/2018,1.135654,,
12/12/2018,1.132311,,
12/13/2018,1.137346,,
12/14/2018,1.136364,,
12/17/2018,1.130595,,
12/18/2018,1.134984,,
12/19/2018,1.13754,,
12/20/2018,1.138952,,
12/21/2018,1.145685,,
12/24/2018,1.137281,,
12/25/2018,1.140394,,
12/26/2018,1.141553,,
12/27/2018,1.136131,,
12/28/2018,1.143105,,
12/31/2018,1.143995,,
1/1/2019,1.149306,,
1/2/2019,1.146171,,
1/3/2019,1.131811,,
1/4/2019,1.139108,,
1/7/2019,1.141044,,
1/8/2019,1.147974,,
1/9/2019,1.145607,,
1/10/2019,1.155495,,
1/11/2019,1.151013,,
1/14/2019,1.146014,,
1/15/2019,1.147289,,
1/16/2019,1.141683,,
1/17/2019,1.139809,,
1/18/2019,1.139264,,
1/21/2019,1.136557,,
1/22/2019,1.136932,,
1/23/2019,1.136402,,
1/24/2019,1.138822,,
1/25/2019,1.13135,,
1/28/2019,1.141305,,
1/29/2019,1.143001,,
1/30/2019,1.143537,,
1/31/2019,1.148765,,
2/1/2019,1.144951,,
2/4/2019,1.145528,,
2/5/2019,1.143628,,
2/6/2019,1.140993,,
2/7/2019,1.136596,,
2/8/2019,1.133877,,
2/11/2019,1.132426,,
2/12/2019,1.127904,,
2/13/2019,1.133466,,
2/14/2019,1.126494,,
2/15/2019,1.129535,,
2/18/2019,1.129803,,
2/19/2019,1.131196,,
2/20/2019,1.134301,,
2/21/2019,1.134636,,
2/22/2019,1.134301,,
2/25/2019,1.134224,,
2/26/2019,1.136751,,
2/27/2019,1.139315,,
2/28/2019,1.138019,,
3/1/2019,1.137346,,
3/4/2019,1.137592,,
3/5/2019,1.133735,,
3/6/2019,1.13071,,
3/7/2019,1.131401,,
3/8/2019,1.119833,,
3/11/2019,1.123242,,
3/12/2019,1.125923,,
3/13/2019,1.128745,,
3/14/2019,1.133106,,
3/15/2019,1.130838,,
3/18/2019,1.131977,,
3/19/2019,1.13362,,
3/20/2019,1.135486,,
3/21/2019,1.142792,,
3/22/2019,1.137501,,
3/25/2019,1.129586,,
3/26/2019,1.13158,,
3/27/2019,1.127485,,
3/28/2019,1.125176,,
3/29/2019,1.123002,,
4/1/2019,1.122385,,
4/2/2019,1.120574,,
4/3/2019,1.120385,,
4/4/2019,1.124695,,
4/5/2019,1.122586,,
4/8/2019,1.121957,,
4/9/2019,1.125644,,
4/10/2019,1.126697,,
4/11/2019,1.12765,,
4/12/2019,1.126075,,
4/15/2019,1.130506,,
4/16/2019,1.130493,,
4/17/2019,1.128503,,
4/18/2019,1.129714,,
4/19/2019,1.123595,,
4/22/2019,1.124455,,
4/23/2019,1.125898,,
4/24/2019,1.122435,,
4/25/2019,1.115349,,
4/26/2019,1.113685,,
4/29/2019,1.115026,,
4/30/2019,1.118518,,
5/1/2019,1.121604,,
5/2/2019,1.120084,,
5/3/2019,1.117356,,
5/6/2019,1.118581,,
5/7/2019,1.120185,,
5/8/2019,1.119107,,
5/9/2019,1.119833,,
5/10/2019,1.122208,,
5/13/2019,1.123646,,
5/14/2019,1.123255,,
5/15/2019,1.120448,,
5/16/2019,1.120724,,
5/17/2019,1.117356,,
5/20/2019,1.116532,,
5/21/2019,1.116857,,
5/22/2019,null,,
5/23/2019,1.115548,,
5/24/2019,1.118456,,
5/27/2019,1.120963,,
5/28/2019,1.119382,,
5/29/2019,1.117069,,
5/30/2019,1.113735,,
5/31/2019,1.113115,,
6/3/2019,1.117406,,
6/4/2019,1.124632,,
6/5/2019,1.125404,,
6/6/2019,1.122902,,
6/7/2019,1.12765,,
6/10/2019,1.132016,,
6/11/2019,1.131811,,
6/12/2019,1.132952,,
6/13/2019,1.129561,,
6/14/2019,1.128044,,
6/17/2019,1.121705,,
6/18/2019,1.12246,,
6/19/2019,1.119821,,
6/20/2019,1.123848,,
6/21/2019,1.129561,,
6/24/2019,1.138472,,
6/25/2019,1.14003,,
6/26/2019,1.136997,,
6/27/2019,1.137475,,
6/28/2019,1.137294,,
7/1/2019,1.136493,,
7/2/2019,1.128745,,
7/3/2019,1.129305,,
7/4/2019,1.128796,,
7/5/2019,1.128579,,
7/8/2019,1.122738,,
7/9/2019,1.121604,,
7/10/2019,1.120825,,
7/11/2019,1.125885,,
7/12/2019,1.125239,,
7/15/2019,1.127205,,
7/16/2019,1.126177,,
7/17/2019,1.121227,,
7/18/2019,1.122965,,
7/19/2019,1.126152,,
7/22/2019,1.121831,,
7/23/2019,1.120611,,
7/24/2019,1.115126,,
7/25/2019,1.114243,,
7/26/2019,1.114616,,
7/29/2019,1.113214,,
7/30/2019,1.114305,,
7/31/2019,1.115797,,
8/1/2019,1.107175,,
8/2/2019,1.107886,,
8/5/2019,1.110803,,
8/6/2019,1.124379,,
8/7/2019,1.120699,,
8/8/2019,1.120436,,
8/9/2019,1.118718,,
8/12/2019,1.12085,,
8/13/2019,1.121831,,
8/14/2019,1.117706,,
8/15/2019,1.11433,,
8/16/2019,1.111358,,
8/19/2019,1.109385,,
8/20/2019,1.108316,,
8/21/2019,1.109779,,
8/22/2019,1.109078,,
8/23/2019,1.108402,,
8/26/2019,1.114305,,
8/27/2019,1.110371,,
8/28/2019,1.109004,,
8/29/2019,1.108586,,
8/30/2019,1.106195,,
9/2/2019,1.099179,,
9/3/2019,1.096852,,
9/4/2019,1.097454,,
9/5/2019,1.103497,,
9/6/2019,1.103631,,
9/9/2019,1.102062,,
9/10/2019,1.104838,,
9/11/2019,1.105033,,
9/12/2019,1.101346,,
9/13/2019,1.105828,,
9/16/2019,1.10834,,
9/17/2019,1.100594,,
9/18/2019,1.107469,,
9/19/2019,1.103144,,
9/20/2019,1.10485,,
9/23/2019,1.101904,,
9/24/2019,1.099372,,
9/25/2019,1.101686,,
9/26/2019,1.09529,,
9/27/2019,1.092275,,
9/30/2019,1.094271,,
10/1/2019,1.089966,,
10/2/2019,1.093494,,
10/3/2019,1.096371,,
10/4/2019,1.097538,,
10/7/2019,1.09866,,
10/8/2019,1.097213,,
10/9/2019,1.096011,,
10/10/2019,1.09878,,
10/11/2019,1.101103,,
10/14/2019,1.103,,
10/15/2019,1.102901,,
10/16/2019,1.103473,,
10/17/2019,1.107493,,
10/18/2019,1.112718,,
10/21/2019,1.115573,,
10/22/2019,1.115175,,
10/23/2019,1.112929,,
10/24/2019,1.113239,,
10/25/2019,1.110396,,
10/28/2019,1.108426,,
10/29/2019,1.109915,,
10/30/2019,1.111482,,
10/31/2019,1.115449,,
11/1/2019,1.11571,,
11/4/2019,1.116657,,
11/5/2019,1.112855,,
11/6/2019,1.10742,,
11/7/2019,1.10704,,
11/8/2019,1.10197,,
11/11/2019,1.102244,,
11/12/2019,1.103546,,
11/13/2019,1.101237,,
11/14/2019,1.101322,,
11/15/2019,1.10205,,
11/18/2019,1.10551,,
11/19/2019,1.107236,,
11/20/2019,1.108,,
11/21/2019,1.107886,,
11/22/2019,1.106586,,
11/25/2019,1.102256,,
11/26/2019,1.101443,,
11/27/2019,1.102256,,
11/28/2019,1.100485,,
11/29/2019,1.101176,,
12/2/2019,1.101904,,
12/3/2019,1.107911,,
12/4/2019,1.108525,,
12/5/2019,1.108303,,
12/6/2019,1.110543,,
12/9/2019,1.105889,,
12/10/2019,1.106499,,
12/11/2019,1.109275,,
12/12/2019,1.113586,,
12/13/2019,1.118606,,
12/16/2019,1.112446,,
12/17/2019,1.113697,,
12/18/2019,1.115138,,
12/19/2019,1.111593,,
12/20/2019,1.112595,,
12/23/2019,1.107984,,
12/24/2019,1.109385,,
12/25/2019,1.109016,,
12/26/2019,1.109545,,
12/27/2019,1.110112,,
12/30/2019,1.11823,,
12/31/2019,1.12023,,
1/1/2020,1.122083,,
1/2/2020,1.122083,,
1/3/2020,1.117144,,
1/6/2020,1.116196,,
1/7/2020,1.119799,,
1/8/2020,1.115474,,
1/9/2020,1.111321,,
1/10/2020,1.111111,,
1/13/2020,1.111667,,
1/14/2020,1.113573,,
1/15/2020,1.11309,,
1/16/2020,1.1154,,
1/17/2020,1.113958,,
1/20/2020,1.109459,,
1/21/2020,1.109693,,
1/22/2020,1.108561,,
1/23/2020,1.109644,,
1/24/2020,1.105522,,
1/27/2020,1.102536,,
1/28/2020,1.101977,,
1/29/2020,1.102256,,
1/30/2020,1.101686,,
1/31/2020,1.102913,,
2/3/2020,1.108979,,
2/4/2020,1.106293,,
2/5/2020,1.104728,,
2/6/2020,1.100231,,
2/7/2020,1.098298,,
2/10/2020,1.094931,,
2/11/2020,1.091346,,
2/12/2020,1.091941,,
2/13/2020,1.087595,,
2/14/2020,1.084599,,
2/17/2020,1.084175,,
2/18/2020,1.084011,,
2/19/2020,1.07954,,
2/20/2020,1.08101,,
2/21/2020,1.0788,,
2/24/2020,1.083905,,
2/25/2020,1.08492,,
2/26/2020,1.0882,,
2/27/2020,1.088589,,
2/28/2020,1.099723,,
3/2/2020,1.105131,,
3/3/2020,1.114405,,
3/4/2020,1.118068,,
3/5/2020,1.113908,,
3/6/2020,1.122385,,
3/9/2020,1.138602,,
3/10/2020,1.139796,,
3/11/2020,1.131651,,
3/12/2020,1.126152,,
3/13/2020,1.118493,,
3/16/2020,1.115536,,
3/17/2020,1.116321,,
3/18/2020,1.101552,,
3/19/2020,1.096155,,
3/20/2020,1.065735,,
3/23/2020,1.069439,,
3/24/2020,1.076461,,
3/25/2020,1.080264,,
3/26/2020,1.088957,,
3/27/2020,1.104826,,
3/30/2020,1.113908,,
3/31/2020,1.103047,,
4/1/2020,1.102657,,
4/2/2020,1.095362,,
4/3/2020,1.08474,,
4/6/2020,1.080696,,
4/7/2020,1.08038,,
4/8/2020,1.089514,,
4/9/2020,1.086366,,
4/10/2020,1.092741,,
4/13/2020,1.093267,,
4/14/2020,1.092299,,
4/15/2020,1.098539,,
4/16/2020,1.09051,,
4/17/2020,1.085847,,
4/20/2020,1.086697,,
4/21/2020,1.086484,,
4/22/2020,1.085647,,
4/23/2020,1.080964,,
4/24/2020,1.077702,,
4/27/2020,1.082368,,
4/28/2020,1.082485,,
4/29/2020,1.083658,,
4/30/2020,1.087725,,
5/1/2020,1.094547,,
5/4/2020,1.095963,,
5/5/2020,1.090429,,
5/6/2020,1.083858,,
5/7/2020,1.079855,,
5/8/2020,1.083717,,
5/11/2020,1.083952,,
5/12/2020,1.080941,,
5/13/2020,1.084681,,
5/14/2020,1.082368,,
5/15/2020,1.080696,,
5/18/2020,1.082134,,
5/19/2020,1.091512,,
5/20/2020,1.092777,,
5/21/2020,1.098298,,
5/22/2020,1.09529,,
5/25/2020,1.09078,,
5/26/2020,1.0903,,
5/27/2020,1.098177,,
5/28/2020,1.101686,,
5/29/2020,1.107911,,
6/1/2020,1.111852,,
6/2/2020,1.112595,,
6/3/2020,1.118944,,
6/4/2020,1.123595,,
6/5/2020,1.133787,,
6/8/2020,1.131952,,
6/9/2020,1.130557,,
6/10/2020,1.133222,,
6/11/2020,1.136544,,
6/12/2020,1.128808,,
6/15/2020,1.125201,,
6/16/2020,1.133774,,
6/17/2020,1.12657,,
6/18/2020,1.12429,,
6/19/2020,1.1211,,
6/22/2020,1.117756,,
6/23/2020,1.127968,,
6/24/2020,1.131235,,
6/25/2020,1.125087,,
6/26/2020,1.122208,,
6/29/2020,1.122586,,
6/30/2020,1.12472,,
7/1/2020,1.123595,,
7/2/2020,1.125138,,
7/3/2020,1.123785,,
7/6/2020,1.12472,,
7/7/2020,1.131286,,
7/8/2020,1.127523,,
7/9/2020,1.133915,,
7/10/2020,1.128796,,
7/13/2020,1.131004,,
7/14/2020,1.13455,,
7/15/2020,1.14107,,
7/16/2020,1.141719,,
7/17/2020,1.139212,,
7/20/2020,1.144296,,
7/21/2020,1.145869,,
7/22/2020,1.153403,,
7/23/2020,1.156872,,
7/24/2020,1.159608,,
7/27/2020,1.165257,,
7/28/2020,1.176928,,
7/29/2020,1.17188,,
7/30/2020,1.178287,,
7/31/2020,1.187225,,
8/3/2020,1.178231,,
8/4/2020,1.176332,,
8/5/2020,1.181544,,
8/6/2020,1.187282,,
8/7/2020,1.187648,,
8/10/2020,1.178273,,
8/11/2020,1.173778,,
8/12/2020,1.173654,,
8/13/2020,1.17938,,
8/14/2020,1.181656,,
8/17/2020,1.185255,,
8/18/2020,1.187648,,
8/19/2020,1.194786,,
8/20/2020,1.18435,,
8/21/2020,1.187366,,
8/24/2020,1.179802,,
8/25/2020,1.179454,,
8/26/2020,1.183502,,
8/27/2020,1.184273,,
8/28/2020,1.181963,,
8/31/2020,1.191824,,
9/1/2020,1.193902,,
9/2/2020,1.192321,,
9/3/2020,1.184736,,
9/4/2020,1.183978,,
9/7/2020,1.183446,,
9/8/2020,1.182173,,
9/9/2020,1.177024,,
9/10/2020,1.180638,,
9/11/2020,1.182438,,
9/14/2020,1.184273,,
9/15/2020,1.187,,
9/16/2020,1.184441,,
9/17/2020,1.180345,,
9/18/2020,1.18482,,
9/21/2020,1.184553,,
9/22/2020,1.1768,,
9/23/2020,1.170837,,
9/24/2020,1.165854,,
9/25/2020,1.167324,,
9/28/2020,1.163535,,
9/29/2020,1.167883,,
9/30/2020,1.174205,,
10/1/2020,1.172608,,
10/2/2020,1.174495,,
10/5/2020,1.172044,,
10/6/2020,1.179245,,
10/7/2020,1.173764,,
10/8/2020,1.176747,,
10/9/2020,1.1767,,
10/12/2020,1.181684,,
10/13/2020,1.181614,,
10/14/2020,1.174219,,
10/15/2020,1.174398,,
10/16/2020,1.170713,,
10/19/2020,1.17155,,
10/20/2020,1.176886,,
10/21/2020,1.182984,,
10/22/2020,1.185396,,
10/23/2020,1.181502,,
10/26/2020,1.184848,,
10/27/2020,1.180944,,
10/28/2020,1.178411,,
10/29/2020,1.174867,,
10/30/2020,1.16787,,
11/2/2020,1.164212,,
11/3/2020,1.16428,,
11/4/2020,1.176221,,
11/5/2020,1.173268,,
11/6/2020,1.181754,,
11/9/2020,1.189301,,
11/10/2020,1.182732,,
11/11/2020,1.181879,,
11/12/2020,1.17803,,
11/13/2020,1.180339,,
11/16/2020,1.184525,,
11/17/2020,1.185944,,
11/18/2020,1.186366,,
11/19/2020,1.184764,,
11/20/2020,1.186648,,
11/23/2020,1.186648,,
11/24/2020,1.184273,,
11/25/2020,1.190051,,
11/26/2020,1.192,,
11/27/2020,1.1916,,
11/30/2020,1.197146,,
12/1/2020,1.193816,,
12/2/2020,1.207438,,
12/3/2020,1.21146,,
12/4/2020,1.214565,,
12/7/2020,1.212136,,
12/8/2020,1.211314,,
12/9/2020,1.211094,,
12/10/2020,1.207875,,
12/11/2020,1.214429,,
12/14/2020,1.21334,,
12/15/2020,1.21489,,
12/16/2020,1.21543,,
12/17/2020,1.219959,,
12/18/2020,1.226272,,
12/21/2020,1.221613,,
12/22/2020,1.223691,,
12/23/2020,1.218665,,
12/24/2020,1.219141,,
12/25/2020,1.218472,,
12/28/2020,1.22051,,
12/29/2020,1.222345,,
12/30/2020,1.225295,,
12/31/2020,1.22999,,
1/1/2021,1.218027,,
1/4/2021,1.22507,,
1/5/2021,1.22516,,
1/6/2021,1.230027,,
1/7/2021,1.234111,,
1/8/2021,1.227144,,
1/11/2021,1.218621,,
1/12/2021,1.21607,,
1/13/2021,1.220889,,
1/14/2021,1.216249,,
1/15/2021,1.215126,,
1/18/2021,1.206811,,
1/19/2021,1.207729,,
1/20/2021,1.213887,,
1/21/2021,1.211563,,
1/22/2021,1.216629,,
1/25/2021,1.216945,,
1/26/2021,1.214624,,
1/27/2021,1.216299,,
1/28/2021,1.210507,,
1/29/2021,1.212004,,
2/1/2021,1.212386,,
2/2/2021,1.206869,,
2/3/2021,1.203905,,
2/4/2021,1.204239,,
2/5/2021,1.196673,,
2/8/2021,1.204877,,
2/9/2021,1.20536,,
2/10/2021,1.211999,,
2/11/2021,1.212121,,
2/12/2021,1.213151,,
2/15/2021,1.212209,,
2/16/2021,1.21322,,
2/17/2021,1.209248,,
2/18/2021,1.2048,,
2/19/2021,1.20919,,
2/22/2021,1.212636,,
2/23/2021,1.21668,,
2/24/2021,1.215214,,
2/25/2021,1.217137,,
2/26/2021,1.216042,,
3/1/2021,1.208956,,
3/2/2021,1.20511,,
3/3/2021,1.208547,,
3/4/2021,1.205066,,
3/5/2021,1.196774,,
3/8/2021,1.192563,,
3/9/2021,1.185171,,
3/10/2021,1.189791,,
3/11/2021,1.192606,,
3/12/2021,1.19861,,
3/15/2021,1.195,,
3/16/2021,1.192577,,
3/17/2021,1.190165,,
3/18/2021,1.198279,,
3/19/2021,1.191824,,
3/22/2021,1.188312,,
3/23/2021,1.193303,,
3/24/2021,1.184021,,
3/25/2021,1.181307,,
3/26/2021,1.177662,,
3/29/2021,1.1788,,
3/30/2021,1.177101,,
3/31/2021,1.17236,,
4/1/2021,1.172883,,
4/2/2021,1.177995,,
4/5/2021,1.176817,,
4/6/2021,1.181893,,
4/7/2021,1.187423,,
4/8/2021,1.187366,,
4/9/2021,1.191568,,
4/12/2021,1.190051,,
4/13/2021,1.191469,,
4/14/2021,1.195414,,
4/15/2021,1.19861,,
4/16/2021,1.197175,,
4/19/2021,1.196945,,
4/20/2021,1.204529,,
4/21/2021,1.203239,,
4/22/2021,1.203775,,
4/23/2021,1.201475,,
4/26/2021,1.208985,,
4/27/2021,1.208167,,
4/28/2021,1.209031,,
4/29/2021,1.213592,,
4/30/2021,1.212709,,
5/3/2021,1.202776,,
5/4/2021,1.206127,,
5/5/2021,1.201504,,
5/6/2021,1.200797,,
5/7/2021,1.206855,,
5/10/2021,1.217108,,
5/11/2021,1.214093,,
5/12/2021,1.21445,,
5/13/2021,1.207851,,
5/14/2021,1.207729,,
5/17/2021,1.215037,,
5/18/2021,1.215687,,
5/19/2021,1.2224,,
5/20/2021,1.217285,,
5/21/2021,1.222539,,
5/24/2021,1.218324,,
5/25/2021,1.221464,,
5/26/2021,1.224909,,
5/27/2021,1.21926,,
5/28/2021,1.219319,,
5/31/2021,1.219007,,
6/1/2021,1.223287,,
6/2/2021,1.221777,,
6/3/2021,1.220986,,
6/4/2021,1.213301,,
6/7/2021,1.216841,,
6/8/2021,1.219363,,
6/9/2021,1.217285,,
6/10/2021,1.2182,,
6/11/2021,1.217256,,
6/14/2021,1.21102,,
6/15/2021,1.212224,,
6/16/2021,1.212709,,
6/17/2021,1.199559,,
6/18/2021,1.191341,,
6/21/2021,1.187366,,
6/22/2021,1.191256,,
6/23/2021,1.193673,,
6/24/2021,1.193317,,
6/25/2021,1.193033,,
6/28/2021,1.194215,,
6/29/2021,1.19289,,
6/30/2021,1.190193,,
7/1/2021,1.185677,,
7/2/2021,1.184624,,
7/5/2021,1.185621,,
7/6/2021,1.18638,,
7/7/2021,1.182452,,
7/8/2021,1.17934,,
7/9/2021,1.1848,,
7/12/2021,1.187296,,
7/13/2021,1.186521,,
7/14/2021,1.177537,,
7/15/2021,1.183334,,
7/16/2021,1.181181,,
7/19/2021,1.181401,,
7/20/2021,1.179384,,
7/21/2021,1.178411,,
7/22/2021,1.179273,,
7/23/2021,1.177274,,
7/26/2021,1.177343,,
7/27/2021,1.180777,,
7/28/2021,1.182313,,
7/29/2021,1.184596,,
7/30/2021,1.1893,,
8/2/2021,1.186704,,
8/3/2021,1.187465,,
8/4/2021,1.186944,,
8/5/2021,1.18374,,
8/6/2021,1.183572,,
8/9/2021,1.17495,,
8/10/2021,1.173847,,
8/11/2021,1.172333,,
8/12/2021,1.17419,,
8/13/2021,1.173626,,
8/16/2021,1.179468,,
8/17/2021,1.177995,,
8/18/2021,1.170974,,
8/19/2021,1.17033,,
8/20/2021,1.16766,,
8/23/2021,1.169755,,
8/24/2021,1.174453,,
8/25/2021,1.175309,,
8/26/2021,1.17744,,
8/27/2021,1.175641,,
8/30/2021,1.179901,,
8/31/2021,1.17969,,
9/1/2021,1.181028,,
9/2/2021,1.184091,,
9/3/2021,1.187648,,
9/6/2021,1.188594,,
9/7/2021,1.187507,,
9/8/2021,1.184357,,
9/9/2021,1.18191,,
9/10/2021,1.182592,,
9/13/2021,1.181195,,
9/14/2021,1.181195,,
9/15/2021,1.180498,,
9/16/2021,1.182,,
9/17/2021,1.176747,,
9/20/2021,1.172993,,
9/21/2021,1.17302,,
9/22/2021,1.172292,,
9/23/2021,1.16877,,
9/24/2021,1.174026,,
9/27/2021,1.172305,,
9/28/2021,1.16968,,
9/29/2021,1.168634,,
9/30/2021,1.16016,,
10/1/2021,1.157448,,
10/4/2021,1.160726,,
10/5/2021,1.161845,,
10/6/2021,1.159608,,
10/7/2021,1.155535,,
10/8/2021,1.155976,,
10/11/2021,1.156604,,
10/12/2021,1.155375,,
10/13/2021,1.153403,,
10/14/2021,1.159958,,
10/15/2021,1.159152,,
10/18/2021,1.159703,,
10/19/2021,1.161386,,
10/20/2021,1.163196,,
10/21/2021,1.165501,,
10/22/2021,1.162534,,
10/25/2021,1.164009,,
10/26/2021,1.16117,,
10/27/2021,1.159824,,
10/28/2021,1.160012,,
10/29/2021,1.168361,,
11/1/2021,1.155668,,
11/2/2021,1.159958,,
11/3/2021,1.157943,,
11/4/2021,1.161575,,
11/5/2021,1.155535,,
11/8/2021,1.156885,,
11/9/2021,1.159152,,
11/10/2021,1.159555,,
11/11/2021,1.148594,,
11/12/2021,1.145082,,
11/15/2021,1.144165,,
11/16/2021,1.136648,,
11/17/2021,1.132118,,
11/18/2021,1.132118,,
11/19/2021,1.136842,,
11/22/2021,1.127574,,
11/23/2021,1.124215,,
11/24/2021,1.124493,,
11/25/2021,1.120298,,
11/26/2021,1.120963,,
11/29/2021,1.129318,,
11/30/2021,1.129344,,
12/1/2021,1.133029,,
12/2/2021,1.131952,,
12/3/2021,1.130621,,
12/6/2021,1.13048,,
12/7/2021,1.128668,,
12/8/2021,1.12765,,
12/9/2021,1.134559,,
12/10/2021,1.129331,,
12/13/2021,1.131183,,
12/14/2021,1.128541,,
12/15/2021,1.126126,,
12/16/2021,1.129076,,
12/17/2021,1.133414,,
12/20/2021,1.124354,,
12/21/2021,1.127752,,
12/22/2021,1.128757,,
12/23/2021,1.132888,,
12/24/2021,1.132734,,
12/27/2021,1.132426,,
12/28/2021,1.133003,,
12/29/2021,1.131478,,
12/30/2021,1.136015,,
12/31/2021,1.132503,,
1/3/2022,1.137346,,
1/4/2022,1.130224,,
1/5/2022,1.128363,,
1/6/2022,1.13135,,
1/7/2022,1.129688,,
1/10/2022,1.135396,,
1/11/2022,1.133042,,
1/12/2022,1.136648,,
1/13/2022,1.144165,,
1/14/2022,1.145712,,
1/17/2022,1.14107,,
1/18/2022,1.141057,,
1/19/2022,1.132965,,
1/20/2022,1.13434,,
1/21/2022,1.131375,,
1/24/2022,1.134147,,
1/25/2022,1.132413,,
1/26/2022,1.130454,,
1/27/2022,1.124354,,
1/28/2022,1.114703,,
1/31/2022,1.115237,,
2/1/2022,1.122965,,
2/2/2022,1.127396,,
2/3/2022,1.129995,,
2/4/2022,1.143576,,
2/7/2022,1.145515,,
2/8/2022,1.144296,,
2/9/2022,1.142126,,
2/10/2022,1.142152,,
2/11/2022,1.141553,,
2/14/2022,1.136506,,
2/15/2022,1.130633,,
2/16/2022,1.13568,,
2/17/2022,1.137527,,
2/18/2022,1.136648,,
2/21/2022,1.131721,,
2/22/2022,1.130966,,
2/23/2022,1.132913,,
